url,label
https://docs.google.com/presentation/d/e/2PACX-1vRUAPHRQMc73Exy2UkwIKjgjxDYywGelNRm1Vkc0taUxcDVtRLpx77t_H4zbrA2ga5z0t3BuiuCSo7k/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p],1
https://blacksamantha35.wixsite.com/my-site-5,1
https://www.americanexpresspop.com/arg/ahora-12/customer/account/login/referer/aHR0cHM6Ly93d3cuYW1lcmljYW5leHByZXNzcG9wLmNvbS9hcmcvYWhvcmEtMTIvP3Jlc291cmNlPWZyb250ZW5kJTJGd29sZnNlbGxlcnMlMkZhbWV4YWhvcmElMkZlc19hciUyRm1hZ2VudG9fY2FwdGNoYSUyRmpzJTJGYWN0aW9uJTJGcmVmcmVzaC5qcw~~,1
https://bit.ly/3OR1ryM,1
https://qrto.org/j366tw,1
https://us11.campaign-archive.com/?u=60fa9be0336375dbe99068eb4&id=efdc1450f5,1
https://itochu-sumai.com,0
https://l.ead.me/bgaNTi,1
https://meirishici.com,0
https://pub-006f4184d0f140debf8f24643e8860c4.r2.dev/cprnd.html,1
https://snoco.org,0
https://docs.google.com/presentation/d/e/2PACX-1vSRZw3CRmz-JfhqsYN9xCKHKscU0mFkimE4yfFDnuLCa3l0tTTwBSVWc4jadO59HCWbHomHaGaw0FR_/pub?start=false&amp;loop=false&amp;delayms=3000&amp;pli=1&amp;slide=id.p,1
https://completemusicupdate.com,0
https://new.express.adobe.com/webpage/z5AikWtLpyQfw,1
https://l.ead.me/bfdbGj,1
https://pub-d9bad9516fdd4c359715c09bc7ed8d47.r2.dev/SecurePDF.html.html,1
https://docs.google.com/presentation/d/e/2PACX-1vSK61wi8qEuQs8BRAjxqDPJINGP9nTsWXv6XZlAOxL4AueSMqY_PsvrGixuNbTOOrkajfYEk3JjRt0c/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://qrco.de/bgbyMh,1
https://4089c6b2.wcconn.pages.dev/,1
https://rendlixo.com/72bSycGHnY,1
https://qrco.de/bfIcmC,1
https://docs.google.com/presentation/d/e/2PACX-1vQY6eBiyjs7JzfmLIal1bE8FiG_2TF-iiwxJkAcrkBqai_lPkKZeHF4Gl2amqrbHIG8CXLHcSnTvjjV/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://g50jvd.webwave.dev/,1
https://doeda-devd.xyz,0
https://haushaltsparadies.at,0
https://sydneysixers.com.au,0
https://q-r.to/bgboty,1
https://kingexch17.com,0
https://fdocumente.com,0
https://wwfhlegxmjlizkasutzhixk.com∕wwfhlegxmjlizkasutzhixk∕wwfhlegxmjlizkasutzhixk∕wwfhlegxmjlizkasutzhixk@airplane-aozg-9avj.9usuu9gr.workers.dev/,1
https://bafkreibqsmhl7jijiruxupowsmqjgwceoggbcntsshnro4iguhr2jvhw6m.ipfs.dweb.link/,1
https://qorhybphtazg.web.app/,1
http://academy-skrf.ru/bitrix/a0810227.xsph.ru/wps/,1
https://docs.google.com/presentation/d/e/2PACX-1vRymw2nWWnr001sjZRneU_WlCJ2isBS02Kagmlqw4QsSogVr_a0fndtmmp5N0sMXGEjl3jZayhIguGZ/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://barisports.pk/wp-content/plugins/pwnd/ow.html,1
https://colis-direct.com/search,1
https://boogieforum.com,0
https://baileydfir.com,0
https://s2nd.co.kr,0
https://swaap.ru,0
https://docs.google.com/presentation/d/e/2PACX-1vSNTIu0Xx0-YwP_1JornhuOIkhwM5P8F6uUFkPf8WqnUGQqVCCY-arGpHfQ1595fWCXLS9WPfGmPbH3/pub?start=true&amp;loop=true&amp;delayms=3000,1
https://dilettant.net,0
https://gkpad.com,0
https://aquaclubonline.com,0
https://botbancopan.multidadosti.com.br/,1
https://shahvatnak.com,0
https://helpjuice.com,0
https://inkstonenews.com,0
https://feiniaokj.com/docomo/,1
https://docs.google.com/presentation/d/e/2PACX-1vSdTp8QuOWzF2OAg3VZFOHZEQDhboKdqVumkLRKMyEZwVkTH2M_dnrOjHGCh0dyzH6gSks-RMj_yqSg/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://thismamacooks.com,0
https://qrco.de/bgamCP,1
https://mummysmarket.com.sg,0
https://imaqliq.su,0
https://esamsungchina.com.cn,0
https://get-starting.ghost.io/ledger-start/,1
https://stape.fr,0
https://23636212-s-p-barber48-pm7ui.sitebeat.crazydomains.com/,1
https://q-r.to/bfMQOL,1
https://roko.by,0
https://med-spravki-msk.ru,0
https://q-r.to/bfY0te,1
https://q-r.to/bgb44p,1
https://betbanks.com,0
https://pub-3ce85788cd004428b1e8df68861cb250.r2.dev/ment.html,1
https://gxust.edu.cn,0
https://pichincha-credit.webcindario.com/,1
https://bango.com,0
https://yinqig.com,0
https://l.ead.me/bgZdN8,1
https://heromufgerda.weebly.com/,1
https://zee7environmentals.de,0
https://qrco.de/bgaRIo,1
https://comunicadto0.webcindario.com/,1
https://hachiban.jp,0
https://2.gp/vzufzj8c,1
https://tsogosun.com,0
https://jeep.es,0
https://nissan.pe,0
https://new.express.adobe.com/webpage/QXOxzPIfouNDW,1
https://mate-desktop.org,0
https://good.is,0
https://upholdoilogin.gitbook.io/sign-in/,1
https://aruba-it.weebly.com/,1
https://sml-toy.com,0
https://fzesdfgver.blogspot.de/,1
https://speedmate.com,0
https://q-r.to/bfNnPO,1
https://rsync.net,0
https://myskybestwebsernw.framer.ai/,1
https://tencentsmh.cn,0
https://coin-base-ivory.vercel.app/,1
https://shop2bazaar.com,0
https://docs.google.com/presentation/d/e/2PACX-1vTqolPHUZkrw2p1988VW_V0WBaGxgq7AKMjIDL5zFcaMGey2mruamZkEudAaet6zj6UyPd4ZZXBvdc3/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://cuscal.com.au,0
https://kucoizlogem.gitbook.io/us/,1
https://ovhh-19f4a.web.app/#candicemariebenbow85@gmail.com,1
https://bgd3305.com,0
https://us12.campaign-archive.com/?u=9279824b037321be21aea5076&id=018f5cd262,1
https://carteleramusicales.es,0
https://knowledgeburrow.com,0
https://knue.com,0
https://cizgifilmizle.info,0
https://anytune.us,0
https://bit.ly/4dzO8OL,1
https://jiotv.de,0
https://landreport.com,0
https://battrf.xyz,0
https://mercuryauth.wixsite.com/my-site-1,1
https://www-aruba-fatturazione.mobiili-app.com/login/app/index.php,1
https://bot-t.com,0
https://ssref.net,0
https://smartforms.dev/submit/6930dd95c184545ccc2104,1
https://qrco.de/bfJQTe,1
https://betmartini.com,0
https://kingswelliesnursery.com,0
https://webtechsurvey.com,0
https://dkbkontaktinformationen1.sviluppo.host/on/content/sms.php,1
https://docs.google.com/presentation/d/e/2PACX-1vTzMLWkKm0gRjqlkAMUN5E660qFwAszPp_96ftRhjkVqeJJYTU2SOO_w9fDuO9h04YdLovMYjwTe8l6/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://rohtas.nic.in,0
https://praesis.net,0
https://crime-ua.com,0
https://chatbot.page/oX5d4a,1
https://avisosbanrurals.webcindario.com/Lucks.html?i=1,1
https://l.ead.me/bgbpXs,1
https://nobilacasa.ro,0
https://l.ead.me/bgaaEa,1
https://reload-page-1000545454565.firebaseapp.com/,1
https://auphonenumber.com,0
https://tec-do.com,0
https://basha-vara.com,0
https://fitzdares.com,0
https://summitorbit.us,0
https://jurnal.md,0
https://olyv.co.in,0
https://bigpondwebmaillogons2025.weebly.com/,1
https://xtreemedecals.com,0
https://9f961b8c-36ca-46d5-addc-92c6b9de3efb-00-15pjtztu9j0ze.janeway.replit.dev,1
https://kiteworks.com,0
https://cideliver.com,0
https://vinhlong.gov.vn,0
https://veroprtafa34sada.start.page/,1
https://us22.campaign-archive.com/?u=484a619766307b31ad7cba0ea&id=105d9ae5b3,1
https://visegradpost.com,0
https://zpr.io/x4gWQS4hMdbn,1
https://trouveunemure.com,0
https://multiterminais.com.br,0
https://docs.google.com/presentation/d/e/2PACX-1vSmzumstrJTaE_XcKpcSg2Gd5iu52wVrw_2ThYJ0ZA3puK7QkIHhQiAhlzLlb5GKozGYOqUPAMlGgxj/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://www.powercash.co.th/sac-cliente/index.php,1
https://utyer68register993.42web.io/,1
https://docs.google.com/drawings/d/1pDduPdKwMnDW-Nt0bGytN8L5nps7MePQOCDjOdy2dP4/edit,1
https://docs.google.com/presentation/d/e/2PACX-1vT0KdBCmETzDyYO7FFWu1u65vbSOrnAPJ1GoMjRXohd60gm-TafVVo610rvzlLUR8EeGrI4E9xzFZ8c/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://japarts.ru,0
https://gymnasiumgroebenzell.de,0
https://fleet-okta.com,0
https://kqbfc9ih.forms.app/confirmationdepaiementrevolut,1
https://dragonforms.com,0
https://jretc.net,0
https://seyminfo.ru,0
https://pub-48c06d21bb5d4b9796a4256272ef7780.r2.dev/index.html,1
https://doctorim.co.il,0
https://policymattersohio.org,0
https://us19.campaign-archive.com/?u=e774228055d4bb5fe1dce5c35&id=493c8826e7,1
https://cwot-gif.com,0
https://l.ead.me/bgcPO3,1
https://trinecko.cz,0
https://de-balmann.app-exped-fr.com/,1
https://soundgasm.net,0
https://1parkplace.com,0
https://wooshairportextras.com,0
https://nnfems.com/Webmail/36/Webmail/webmail.php,1
https://bloxels.io,0
https://q-r.to/bfIEqn,1
https://kevlarhosting.biz,0
https://hoki62vip.com,0
https://prashikshakharyana.org,0
https://www.dropbox.com/scl/fi/gddx0cjahti6j1blz2ht0/BT-VOICE-NOTIFICATION.paper?rlkey=tmpue85bjpbkumknywtg5f3os&dl=0,1
https://blitzjackpotladderprime.com,0
https://1win1177.ru,0
https://939-bet-br.com,0
https://qrco.de/bfQDWp?trackingid=dzC43ahrpxWPb6v7O19yVD5AomFTtY&amp;signature=newsletter,1
https://immodesiles.fr,0
https://iata.org,0
https://webtoscana.weebly.com/,1
https://fullaventurashop.com,0
https://ebs.ru,0
http://marketplace-item-details-27194875.zya.me/,1
https://shawnow.com,0
https://yodsecinserv.firebaseapp.com/,1
https://qrco.de/bfXvwB,1
https://delhiusd.org,0
https://asyldin.kz,0
https://qrco.de/bgbeYA,1
https://new.express.adobe.com/webpage/2ECI3XvqsYWuP,1
https://bit.ly/472wQr9,1
https://dyhcjx.com/www.smbc-card.com/login,1
https://cglink.me,0
https://us10.campaign-archive.com/?u=78985db37f046b586c2b733b5&id=ff2e0d6b01,1
https://vnvn.net,0
https://cloudoon.org,0
https://besiabastoto.xyz,0
https://leon.cl,0
https://pub-3947d804eee546aeae9d5718fa1c316a.r2.dev/index.html,1
https://sitebunker.net,0
https://hauntedchocolatier.net,0
https://mini.com.pl,0
https://bit.ly/46kGMfv,1
https://famly.co,0
https://wahdaszb.blogspot.com/,1
https://raumakuvasto.fi,0
https://chargmntconnt.coscarrf.fr/scwbser/connexion/88b2f7b063510a28e552f37c7ce9737a/infospage.php,1
https://kleki.net/wp-content/themes/redirect.php,1
https://www3-vpass.beadsm.cn/?convert=ymhQxWlXuCE0uXbARCRTwUI8,1
https://moon61throwss.top,0
https://scalewithus.com,0
https://trz0r-vc8.fdg87fd.workers.dev/,1
https://sharedfax815201376.wordpress.com/,1
https://docs.google.com/presentation/d/e/2PACX-1vTNw3yXx0VA2DW_VJ6iTfGZZ2rSYM1foi34Q1sLisK9hjy6sK_kyYI6EMMNwNvg0f0P7kAWnz3Yt6Cs/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://loloten.com,0
https://tuaw.com,0
https://sgnorilsk.ru,0
https://zee7fasts.xyz,0
https://99fidel77.weebly.com/,1
https://parlmsogn.web.app/,1
https://cloudfleetmanager.com,0
https://pub-0bc9dc84a6184f87a5533bfe3553573e.r2.dev/Anaylayowbhsn78904u8y2hubjwnbdjnksmla.html,1
https://resetshawupdate.framer.website/,1
https://docs.google.com/forms/d/e/1FAIpQLSdKChAKEZ3sd75-SU95yEHTRvxotUYSRYF69F3GML4y2ojRxw/viewform,1
https://survey.zigpoll.com/2wt3foqdTU7cR6XZd/2wt3hqDuFAckr33TT,1
https://lavishyui.weebly.com/,1
https://sites.google.com/view/attmailserver3838/home,1
https://latribunadecuenca.es,0
https://l.ead.me/bfPfs2,1
https://q-r.to/bfMsNG,1
https://r5hsid.ru,0
https://bettom.com,0
https://fullsteampay.net,0
https://ipfs.io/ipfs/QmZCBGdMaEBiaqXk5gPkMfy7fPcRWos3aw5pFMUgAG7KUc,1
https://docs.google.com/document/d/1YBeqNYgePR0HPnzbiQ-VOwhR2jS-X51OtmGZubsqV_8,1
https://1xbet-mobile.top,0
https://haodns999.cc,0
https://pub-cbaabd801f124c2480bfbff1f6a830e7.r2.dev/index.html,1
https://gmxctyyy.weebly.com/,1
https://disq.us/?url=https%3A%2F%2Fscript.google.com%2Fmacros%2Fs%2FAKfycbwGtBYI3-wTzL-CjyMEPEQOjH0OirBIqxKxezO2cr971WVF_VIZscGGUakiziN2TyqnGw%2Fexec&key=lNtGAOlHGzrmyUI3xIYc1g&452452,1
https://l.ead.me/bfNmbJ,1
https://docs.google.com/presentation/d/e/2PACX-1vTbNHQru0SDZCoJH65n0Oq0JNAY2I-6fKBziTe7ARx3jHbaB_UlfjbUvmTYD-XlC9UeOCh6OuVQXcJO/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://peage-impaye.com/,1
https://ipfs.best-practice.se/ipfs/bafybeibphsinyntyembpxoksdmkr4ckdrj6ebs2emqzdkb2epjfivclovq/,1
https://qhsuac.com,0
https://bdt88.vip,0
https://zohomailuu.weebly.com/,1
https://megafileupload.com,0
http://att.psiew.cc,1
https://sites.google.com/view/hdnbfnjfdn/home,1
https://egazar.gov.mn,0
https://elisapsikoloji.com,0
https://luck.com,0
https://docs.google.com/presentation/d/e/2PACX-1vSzrQxaKiTjmDBWtPVDAKpdhfrB_LbsaYCipm566QMfa2LgAEyyvDSWVOmHXYUPpfDZnXbhd-kF_wKG/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://preview.studio.site/live/8dO85p5nqn,1
https://digitaltvinfo.gr,0
http://43.156.0.130/InteractiveLogin?continue=https://accounts.google.com/&amp;followup=https://accounts.google.com/&amp;passive=1209600&amp;ifkv=AaSxoQyQEeCdGiNQploah5nAij7vrMqrlVIHby1Q4v_ARx9kttGkmffM4ARVCnkvjXQyGpUqW4kQNA,1
https://ankerkraut.de,0
https://niceondemand.com,0
https://truyol.com,0
https://tbcbusiness.uz,0
https://onlinepoker.net,0
https://pub-d63ea927b2584f20a90a1e1feda31066.r2.dev/index.html,1
https://stividor.pro,0
https://asphostserver.com,0
https://nhcmk.ru,0
https://new.express.adobe.com/webpage/OkZTei0QpoWc9,1
https://new.express.adobe.com/webpage/Z5aW089lN4UQG,1
https://docs.google.com/presentation/d/e/2PACX-1vT-nper9364mVURfINPGNpRSDZGMA-2-anQVtf_jAL3wkxd-whMGs3R_VBPXM9Am8Tq6K7wvmFuzF9P/pub,1
https://sites.google.com/n12netnetempresa.com/acessopessoajuridica//?Fraude Google Ads Palavra Chave Net Empresa9,1
https://askdiandian.com,0
https://nnfems.com/Webmail/70/Webmail/webmail.php,1
https://qrco.de/--V,1
https://review-case-manage-1293132.firebaseapp.com/,1
https://netptc.net,0
https://mkg.eu,0
https://soskii.click,0
https://idloom.com,0
https://eebroadbannd.plutio.com/p/form/Y7hmnvoj6LpNcJDAL,1
https://pracharweekly.com,0
https://maido-ya.com,0
https://docs.google.com/drawings/d/1XhzWhLHxqKjAMrnbRcPH5rDfs6cohZLolm3Mm0u9_zg/edit,1
https://qrco.de/bfkA9N?pageuser=hnLUx,1
https://docs.google.com/presentation/d/1CBLImSNXfik1mBfWIg83nhcpWrQVyS7P8_BO3tQUsy8/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://7taps.com,0
https://aw5-webde-7ys6haa-wxi-bt.weebly.com/,1
https://perledoree.fr,0
https://www.google.com.hk/url?q=https://733656.cc/1onos-mugun/&sa=D&sntz=1&usg=AOvVaw1cSLz_KbQquu-cd350qsaF#?01101960magun=c2VjdXJpdHlAMWFuZDEuY29t,1
https://caseid100834957345893475.web.app/,1
https://noticiasaominuto.com.br,0
https://howdenre.com,0
https://iculonqbq.web.app/,1
https://kakuge-checker.com,0
https://global-connect.ghost.io/start-us/,1
https://its7l.ru,0
https://martmay.weebly.com/,1
https://mirait.web.app/,1
https://fupozbz11a.com,0
https://adventure-in-a-box.com,0
https://powerhomebiz.com,0
https://dailynestgalaxy.com,0
https://www.dropbox.com/login?cont=https%3A%2F%2Fwww.dropbox.com%2Fspri%2FAPNS4Xy0YxgWL1G4fpzJC9NbRrrc7yAswa-NMd8BcxpRSmgHOvJlGxPJIRbGZcRDfgOBcBL4MEt3-wOH8kg2xigNaE1Fu-MCA1aS6ZiDDm6pajVwOSZUoA9esSXellsJ-yz13-mWggexfptv1TIEcncPHE_dmepcqjahaL1XlGhh6MW5iEGy-Gicg_25-6qIxK5ip95_abKTygVn5pxJgkdtUxSV4dn3lQlIxtIMhSYaF86gBzwwv-QOUFXtxHvuGUY%3Foref%3De,1
https://mediaukmedia.co.uk,0
https://docs.google.com/presentation/d/e/2PACX-1vQbEFTRsafQ9LeOV6qo0lK5RTJcNC6q2R_gdA3HW64YCvuIluHSZ2TO7eWqyAYn4we4u5eZhebSpA_Z/pub?start=false&loop=false&delayms=3000,1
https://startedo.ghost.io/ledger-hlp,1
https://allegro.pl-oferta9720914.icu/,1
https://authowaexchangeserver.authrevalidation.workers.dev,1
https://booly.kr/AaqYbI1,1
https://ktrtryrt.weebly.com/,1
https://uadecedumx22.weebly.com/,1
https://x-lines.ru,0
https://mail-mof-gov-np.netlify.app/,1
https://pub-e5748588f20f4fcc9a07ee3482f44c67.r2.dev/59e1b1a120e40bf6e388a325ccb3c1a8.html,1
https://pub-69da7641f5494acc80fda0157f598517.r2.dev/m9N9m99LLN.html,1
https://www.ma-carte-renouvellement.com/,1
https://nsburo.ru,0
http://banruvoice.webcindario.com/,1
https://nsctotal.com.br,0
https://ocalaapt.com,0
https://q-r.to/bfJO0E,1
https://gamecraftland.us,0
https://themoufservices.start.page/,1
https://voice-of-customers.com,0
https://vermontelservice.weebly.com/,1
https://durvaltelecom.net.br,0
https://jcastle.info,0
https://docs.google.com/presentation/d/e/2PACX-1vS96MJlExf8-vB6o92_y3280HOorS1tEIuLw2kLOWBa6bCQv0MoIc6IoE1n_FWoGfdfzwE5s4ePEpU-/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://0wkwi3.lol/0njqo6ge/JkosKq/beZCTg,1
https://docs.google.com/presentation/d/e/2PACX-1vQOyl9kSVtfp1Dmb9uXM67M49yPn8wXBuIoHgRPvVfKAsjH0i8fAkrmjTC46kJ6fT6yMmQLNf9nkyAU/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://niniadli.ir,0
https://outlookmicrsoftt.weebly.com/,1
https://ufood.com.hk,0
https://greenlnk.net,0
https://bisg.org,0
https://termesvetimartin.com,0
https://soreltracy.com,0
https://bit.ly/4i47huL,1
https://dinersclubmall.pe,0
https://vbageghaebjrj5hg.web.app/,1
https://volumeone.org,0
https://test.webclient4.de/,1
https://flushdraw.net,0
https://spotlight-media.jp,0
https://libertyexpatriates.es,0
https://rockandrollgarage.com,0
https://penti.com.tr,0
https://thesportsdb.com,0
https://q-r.to/bgaKcn,1
https://neisd.net,0
https://sites.google.com/view/att-renew--page/home,1
https://meine-cookies.org,0
https://pub-6a24d11994f74a3199b5ae0da5f56237.r2.dev/makana.html,1
https://l.ead.me/bfUwbL,1
https://480.cc,0
https://ciranet.com,0
https://sumirin-ht.co.jp,0
https://mmiicccro.weeblysite.com/,1
https://pgate.jp,0
https://uverdnes.cz/,1
https://mjv67wom.forms.app/untitled-form,1
https://tei-c.org,0
https://dks.com.ua,0
https://gmo.com,0
https://golosarmenii.am,0
https://prosiebenmaxx.de,0
https://heroine.nyc,0
https://qrco.de/bgbXJA,1
https://bit.ly/3PchW9M,1
https://new.express.adobe.com/webpage/pqk9odxuVGFvR,1
https://maioliireno.wixsite.com/my-site,1
https://expovr.ru,0
https://m.thechemistmom.com/8nb3ls7gh4jhbc,1
https://docs.google.com/presentation/d/e/2PACX-1vQ--Nz35hYrcxEoN4Gh0dDvKT1czt-7yc0GDB7m0IuS0bgYi5xcpBw9yjAYmY3BUGqPbP-QkwOhGwlf/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://octobrowser.net,0
https://1024tera.com,0
https://mymiicrosofftnewuppdates.framer.website/,1
https://scnat.ch,0
https://q-r.to/bfQGEF,1
https://domrobot.ch,0
https://meisterlabs.com,0
https://wiilododsj.xyz,0
https://started-new.ghost.io/en-desktop/,1
https://musicmayhemmagazine.com,0
https://track-10083.web.app/,1
https://linkin.bio/onlinekvish6-il/,1
https://q-r.to/rgi3pcgbqkpj,1
https://qrco.de/bfMqRT,1
https://opopular.com.br,0
https://hibor.com.cn,0
https://ava-shop.ir,0
https://steiff.co.jp,0
https://mashhadhost.com,0
https://redileasen.shop/,1
https://alshamsnews.com,0
https://disha.nanopix.in/myDkb/yura/dkb/login.php,1
https://sictiam.fr,0
https://jextensions.com,0
https://coupdepouce.com,0
